"scheduledate"|"scheduletimeslot"|"staffid"|"aa_id"|"remarks"|"scheduletype"|"scheduleaction"|"school_id"
"20240505"|33|"AA00082"|""|""|""|""|0
"20240505"|34|"AA00082"|""|""|""|""|0
"20240505"|35|"AA00082"|""|""|""|""|0
"20240505"|36|"AA00082"|""|""|""|""|0
"20240505"|37|"AA00082"|""|""|""|""|0
"20240505"|38|"AA00082"|""|""|""|""|0
"20240505"|39|"AA00082"|""|""|""|""|0
"20240505"|40|"AA00082"|""|""|""|""|0
"20240505"|41|"AA00082"|""|""|""|""|0
"20240505"|42|"AA00082"|""|""|""|""|0
"20240505"|43|"AA00082"|""|""|""|""|0
"20240505"|44|"AA00082"|""|""|""|""|0
"20240505"|45|"AA00082"|""|""|""|""|0
"20240512"|1|"AA00082"|""|""|""|""|0
"20240512"|2|"AA00082"|""|""|""|""|0
"20240512"|3|"AA00082"|""|""|""|""|0
"20240512"|4|"AA00082"|""|""|""|""|0
"20240512"|5|"AA00082"|""|""|""|""|0
"20240512"|6|"AA00082"|""|""|""|""|0
"20240512"|7|"AA00082"|""|""|""|""|0
"20240512"|8|"AA00082"|""|""|""|""|0
"20240512"|9|"AA00082"|""|""|""|""|0
"20240512"|10|"AA00082"|""|""|""|""|0
"20240512"|11|"AA00082"|""|""|""|""|0
"20240512"|12|"AA00082"|""|""|""|""|0
"20240512"|13|"AA00082"|""|""|""|""|0
"20240512"|14|"AA00082"|""|""|""|""|0
"20240512"|15|"AA00082"|""|""|""|""|0
"20240512"|16|"AA00082"|""|""|""|""|0
"20240512"|17|"AA00082"|""|""|""|""|0
"20240512"|18|"AA00082"|""|""|""|""|0
"20240512"|19|"AA00082"|""|""|""|""|0
"20240512"|20|"AA00082"|""|""|""|""|0
"20240512"|21|"AA00082"|""|""|""|""|0
"20240512"|22|"AA00082"|""|""|""|""|0
"20240512"|23|"AA00082"|""|""|""|""|0
"20240512"|24|"AA00082"|""|""|""|""|0
"20240512"|25|"AA00082"|""|""|""|""|0
"20240512"|26|"AA00082"|""|""|""|""|0
"20240512"|27|"AA00082"|""|""|""|""|0
"20240512"|28|"AA00082"|""|""|""|""|0
"20240512"|29|"AA00082"|""|""|""|""|0
"20240512"|30|"AA00082"|""|""|""|""|0
"20240512"|31|"AA00082"|""|""|""|""|0
"20240512"|32|"AA00082"|""|""|""|""|0
"20240512"|33|"AA00082"|""|""|""|""|0
"20240512"|34|"AA00082"|""|""|""|""|0
"20240512"|35|"AA00082"|""|""|""|""|0
"20240512"|36|"AA00082"|""|""|""|""|0
"20240512"|37|"AA00082"|""|""|""|""|0
"20240512"|38|"AA00082"|""|""|""|""|0
"20240512"|39|"AA00082"|""|""|""|""|0
"20240512"|40|"AA00082"|""|""|""|""|0
"20240512"|41|"AA00082"|""|""|""|""|0
"20240512"|42|"AA00082"|""|""|""|""|0
"20240512"|43|"AA00082"|""|""|""|""|0
"20240512"|44|"AA00082"|""|""|""|""|0
"20240512"|45|"AA00082"|""|""|""|""|0
"20240519"|1|"AA00082"|""|""|""|""|0
"20240519"|2|"AA00082"|""|""|""|""|0
"20240519"|3|"AA00082"|""|""|""|""|0
"20240519"|4|"AA00082"|""|""|""|""|0
"20240519"|5|"AA00082"|""|""|""|""|0
"20240519"|6|"AA00082"|""|""|""|""|0
"20240519"|7|"AA00082"|""|""|""|""|0
"20240519"|8|"AA00082"|""|""|""|""|0
"20240519"|9|"AA00082"|""|""|""|""|0
"20240519"|10|"AA00082"|""|""|""|""|0
"20240519"|11|"AA00082"|""|""|""|""|0
"20240519"|12|"AA00082"|""|""|""|""|0
"20240519"|13|"AA00082"|""|""|""|""|0
"20240519"|14|"AA00082"|""|""|""|""|0
"20240519"|15|"AA00082"|""|""|""|""|0
"20240519"|16|"AA00082"|""|""|""|""|0
"20240519"|17|"AA00082"|""|""|""|""|0
"20240519"|18|"AA00082"|""|""|""|""|0
"20240519"|19|"AA00082"|""|""|""|""|0
"20240519"|20|"AA00082"|""|""|""|""|0
"20240519"|21|"AA00082"|""|""|""|""|0
"20240519"|22|"AA00082"|""|""|""|""|0
"20240519"|23|"AA00082"|""|""|""|""|0
"20240519"|24|"AA00082"|""|""|""|""|0
"20240519"|25|"AA00082"|""|""|""|""|0
"20240519"|26|"AA00082"|""|""|""|""|0
"20240519"|27|"AA00082"|""|""|""|""|0
"20240519"|28|"AA00082"|""|""|""|""|0
"20240519"|29|"AA00082"|""|""|""|""|0
"20240519"|30|"AA00082"|""|""|""|""|0
"20240519"|31|"AA00082"|""|""|""|""|0
"20240519"|32|"AA00082"|""|""|""|""|0
"20240519"|33|"AA00082"|""|""|""|""|0
"20240519"|34|"AA00082"|""|""|""|""|0
"20240519"|35|"AA00082"|""|""|""|""|0
"20240519"|36|"AA00082"|""|""|""|""|0
"20240519"|37|"AA00082"|""|""|""|""|0
"20240519"|38|"AA00082"|""|""|""|""|0
"20240519"|39|"AA00082"|""|""|""|""|0
"20240519"|40|"AA00082"|""|""|""|""|0
"20240519"|41|"AA00082"|""|""|""|""|0
"20240519"|42|"AA00082"|""|""|""|""|0
"20240519"|43|"AA00082"|""|""|""|""|0
"20240519"|44|"AA00082"|""|""|""|""|0
"20240519"|45|"AA00082"|""|""|""|""|0
"20240526"|1|"AA00082"|""|""|""|""|0
"20240526"|2|"AA00082"|""|""|""|""|0
"20240526"|3|"AA00082"|""|""|""|""|0
"20240526"|4|"AA00082"|""|""|""|""|0
"20240526"|5|"AA00082"|""|""|""|""|0
"20240526"|6|"AA00082"|""|""|""|""|0
"20240526"|7|"AA00082"|""|""|""|""|0
"20240526"|8|"AA00082"|""|""|""|""|0
"20240526"|9|"AA00082"|""|""|""|""|0
"20240526"|10|"AA00082"|""|""|""|""|0
"20240526"|11|"AA00082"|""|""|""|""|0
"20240526"|12|"AA00082"|""|""|""|""|0
"20240526"|13|"AA00082"|""|""|""|""|0
"20240526"|14|"AA00082"|""|""|""|""|0
"20240526"|15|"AA00082"|""|""|""|""|0
"20240526"|16|"AA00082"|""|""|""|""|0
"20240526"|17|"AA00082"|""|""|""|""|0
"20240526"|18|"AA00082"|""|""|""|""|0
"20240526"|19|"AA00082"|""|""|""|""|0
"20240526"|20|"AA00082"|""|""|""|""|0
"20240526"|21|"AA00082"|""|""|""|""|0
"20240526"|22|"AA00082"|""|""|""|""|0
"20240526"|23|"AA00082"|""|""|""|""|0
"20240526"|24|"AA00082"|""|""|""|""|0
"20240526"|25|"AA00082"|""|""|""|""|0
"20240526"|26|"AA00082"|""|""|""|""|0
"20240526"|27|"AA00082"|""|""|""|""|0
"20240526"|28|"AA00082"|""|""|""|""|0
"20240526"|29|"AA00082"|""|""|""|""|0
"20240526"|30|"AA00082"|""|""|""|""|0
"20240526"|31|"AA00082"|""|""|""|""|0
"20240526"|32|"AA00082"|""|""|""|""|0
"20240526"|33|"AA00082"|""|""|""|""|0
"20240526"|34|"AA00082"|""|""|""|""|0
"20240526"|35|"AA00082"|""|""|""|""|0
"20240526"|36|"AA00082"|""|""|""|""|0
"20240526"|37|"AA00082"|""|""|""|""|0
"20240526"|38|"AA00082"|""|""|""|""|0
"20240526"|39|"AA00082"|""|""|""|""|0
"20240526"|40|"AA00082"|""|""|""|""|0
"20240526"|41|"AA00082"|""|""|""|""|0
"20240526"|42|"AA00082"|""|""|""|""|0
"20240526"|43|"AA00082"|""|""|""|""|0
"20240526"|44|"AA00082"|""|""|""|""|0
"20240526"|45|"AA00082"|""|""|""|""|0
"20240602"|1|"AA00082"|""|""|""|""|0
"20240602"|2|"AA00082"|""|""|""|""|0
"20240602"|3|"AA00082"|""|""|""|""|0
"20240602"|4|"AA00082"|""|""|""|""|0
"20240602"|5|"AA00082"|""|""|""|""|0
"20240602"|6|"AA00082"|""|""|""|""|0
"20240602"|7|"AA00082"|""|""|""|""|0
"20240602"|8|"AA00082"|""|""|""|""|0
"20240602"|9|"AA00082"|""|""|""|""|0
"20240602"|10|"AA00082"|""|""|""|""|0
"20240602"|11|"AA00082"|""|""|""|""|0
"20240602"|12|"AA00082"|""|""|""|""|0
"20240602"|13|"AA00082"|""|""|""|""|0
"20240602"|14|"AA00082"|""|""|""|""|0
"20240602"|15|"AA00082"|""|""|""|""|0
"20240602"|16|"AA00082"|""|""|""|""|0
"20240602"|17|"AA00082"|""|""|""|""|0
"20240602"|18|"AA00082"|""|""|""|""|0
"20240602"|19|"AA00082"|""|""|""|""|0
"20240602"|20|"AA00082"|""|""|""|""|0
"20240602"|21|"AA00082"|""|""|""|""|0
"20240602"|22|"AA00082"|""|""|""|""|0
"20240602"|23|"AA00082"|""|""|""|""|0
"20240602"|24|"AA00082"|""|""|""|""|0
"20240602"|25|"AA00082"|""|""|""|""|0
"20240602"|26|"AA00082"|""|""|""|""|0
"20240602"|27|"AA00082"|""|""|""|""|0
"20240602"|28|"AA00082"|""|""|""|""|0
"20240602"|29|"AA00082"|""|""|""|""|0
"20240602"|30|"AA00082"|""|""|""|""|0
"20240602"|31|"AA00082"|""|""|""|""|0
"20240602"|32|"AA00082"|""|""|""|""|0
"20240602"|33|"AA00082"|""|""|""|""|0
"20240602"|34|"AA00082"|""|""|""|""|0
"20240602"|35|"AA00082"|""|""|""|""|0
"20240602"|36|"AA00082"|""|""|""|""|0
"20240602"|37|"AA00082"|""|""|""|""|0
"20240602"|38|"AA00082"|""|""|""|""|0
"20240602"|39|"AA00082"|""|""|""|""|0
"20240602"|40|"AA00082"|""|""|""|""|0
"20240602"|41|"AA00082"|""|""|""|""|0
"20240602"|42|"AA00082"|""|""|""|""|0
"20240602"|43|"AA00082"|""|""|""|""|0
"20240602"|44|"AA00082"|""|""|""|""|0
"20240602"|45|"AA00082"|""|""|""|""|0
"20240609"|1|"AA00082"|""|""|""|""|0
"20240609"|2|"AA00082"|""|""|""|""|0
"20240609"|3|"AA00082"|""|""|""|""|0
"20240609"|4|"AA00082"|""|""|""|""|0
"20240609"|5|"AA00082"|""|""|""|""|0
"20240609"|6|"AA00082"|""|""|""|""|0
"20240609"|7|"AA00082"|""|""|""|""|0
"20240609"|8|"AA00082"|""|""|""|""|0
"20240609"|9|"AA00082"|""|""|""|""|0
"20240609"|10|"AA00082"|""|""|""|""|0
"20240609"|11|"AA00082"|""|""|""|""|0
"20240609"|12|"AA00082"|""|""|""|""|0
"20240609"|13|"AA00082"|""|""|""|""|0
"20240609"|14|"AA00082"|""|""|""|""|0
"20240609"|15|"AA00082"|""|""|""|""|0
"20240609"|16|"AA00082"|""|""|""|""|0
"20240609"|17|"AA00082"|""|""|""|""|0
"20240609"|18|"AA00082"|""|""|""|""|0
"20240609"|19|"AA00082"|""|""|""|""|0
"20240609"|20|"AA00082"|""|""|""|""|0
"20240609"|21|"AA00082"|""|""|""|""|0
"20240609"|22|"AA00082"|""|""|""|""|0
"20240609"|23|"AA00082"|""|""|""|""|0
"20240609"|24|"AA00082"|""|""|""|""|0
"20240609"|25|"AA00082"|""|""|""|""|0
"20240609"|26|"AA00082"|""|""|""|""|0
"20240609"|27|"AA00082"|""|""|""|""|0
"20240609"|28|"AA00082"|""|""|""|""|0
"20240609"|29|"AA00082"|""|""|""|""|0
"20240609"|30|"AA00082"|""|""|""|""|0
"20240609"|31|"AA00082"|""|""|""|""|0
"20240609"|32|"AA00082"|""|""|""|""|0
"20240609"|33|"AA00082"|""|""|""|""|0
"20240609"|34|"AA00082"|""|""|""|""|0
"20240609"|35|"AA00082"|""|""|""|""|0
"20240609"|36|"AA00082"|""|""|""|""|0
"20240609"|37|"AA00082"|""|""|""|""|0
"20240609"|38|"AA00082"|""|""|""|""|0
"20240609"|39|"AA00082"|""|""|""|""|0
"20240609"|40|"AA00082"|""|""|""|""|0
"20240609"|41|"AA00082"|""|""|""|""|0
"20240609"|42|"AA00082"|""|""|""|""|0
"20240609"|43|"AA00082"|""|""|""|""|0
"20240609"|44|"AA00082"|""|""|""|""|0
"20240609"|45|"AA00082"|""|""|""|""|0
"20240616"|1|"AA00082"|""|""|""|""|0
"20240616"|2|"AA00082"|""|""|""|""|0
"20240616"|3|"AA00082"|""|""|""|""|0
"20240616"|4|"AA00082"|""|""|""|""|0
"20240616"|5|"AA00082"|""|""|""|""|0
"20240616"|6|"AA00082"|""|""|""|""|0
"20240616"|7|"AA00082"|""|""|""|""|0
"20240616"|8|"AA00082"|""|""|""|""|0
"20240616"|9|"AA00082"|""|""|""|""|0
"20240616"|10|"AA00082"|""|""|""|""|0
"20240616"|11|"AA00082"|""|""|""|""|0
"20240616"|12|"AA00082"|""|""|""|""|0
"20240616"|13|"AA00082"|""|""|""|""|0
"20240616"|14|"AA00082"|""|""|""|""|0
"20240616"|15|"AA00082"|""|""|""|""|0
"20240616"|16|"AA00082"|""|""|""|""|0
"20240616"|17|"AA00082"|""|""|""|""|0
"20240616"|18|"AA00082"|""|""|""|""|0
"20240616"|19|"AA00082"|""|""|""|""|0
"20240616"|20|"AA00082"|""|""|""|""|0
"20240616"|21|"AA00082"|""|""|""|""|0
"20240616"|22|"AA00082"|""|""|""|""|0
"20240616"|23|"AA00082"|""|""|""|""|0
"20240616"|24|"AA00082"|""|""|""|""|0
"20240616"|25|"AA00082"|""|""|""|""|0
"20240616"|26|"AA00082"|""|""|""|""|0
"20240616"|27|"AA00082"|""|""|""|""|0
"20240616"|28|"AA00082"|""|""|""|""|0
"20240616"|29|"AA00082"|""|""|""|""|0
"20240616"|30|"AA00082"|""|""|""|""|0
"20240616"|31|"AA00082"|""|""|""|""|0
"20240616"|32|"AA00082"|""|""|""|""|0
"20240616"|33|"AA00082"|""|""|""|""|0
"20240616"|34|"AA00082"|""|""|""|""|0
"20240616"|35|"AA00082"|""|""|""|""|0
"20240616"|36|"AA00082"|""|""|""|""|0
"20240616"|37|"AA00082"|""|""|""|""|0
"20240616"|38|"AA00082"|""|""|""|""|0
"20240616"|39|"AA00082"|""|""|""|""|0
"20240616"|40|"AA00082"|""|""|""|""|0
"20240616"|41|"AA00082"|""|""|""|""|0
"20240616"|42|"AA00082"|""|""|""|""|0
"20240616"|43|"AA00082"|""|""|""|""|0
"20240616"|44|"AA00082"|""|""|""|""|0
"20240616"|45|"AA00082"|""|""|""|""|0
"20240623"|1|"AA00082"|""|""|""|""|0
"20240623"|2|"AA00082"|""|""|""|""|0
"20240623"|3|"AA00082"|""|""|""|""|0
"20240623"|4|"AA00082"|""|""|""|""|0
"20240623"|5|"AA00082"|""|""|""|""|0
"20240623"|6|"AA00082"|""|""|""|""|0
"20240623"|7|"AA00082"|""|""|""|""|0
"20240623"|8|"AA00082"|""|""|""|""|0
"20240623"|9|"AA00082"|""|""|""|""|0
"20240623"|10|"AA00082"|""|""|""|""|0
"20240623"|11|"AA00082"|""|""|""|""|0
"20240623"|12|"AA00082"|""|""|""|""|0
"20240623"|13|"AA00082"|""|""|""|""|0
"20240623"|14|"AA00082"|""|""|""|""|0
"20240623"|15|"AA00082"|""|""|""|""|0
"20240623"|16|"AA00082"|""|""|""|""|0
"20240623"|17|"AA00082"|""|""|""|""|0
"20240623"|18|"AA00082"|""|""|""|""|0
"20240623"|19|"AA00082"|""|""|""|""|0
"20240623"|20|"AA00082"|""|""|""|""|0
"20240623"|21|"AA00082"|""|""|""|""|0
"20240623"|22|"AA00082"|""|""|""|""|0
"20240623"|23|"AA00082"|""|""|""|""|0
"20240623"|24|"AA00082"|""|""|""|""|0
"20240623"|25|"AA00082"|""|""|""|""|0
"20240623"|26|"AA00082"|""|""|""|""|0
"20240623"|27|"AA00082"|""|""|""|""|0
"20240623"|28|"AA00082"|""|""|""|""|0
"20240623"|29|"AA00082"|""|""|""|""|0
"20240623"|30|"AA00082"|""|""|""|""|0
"20240623"|31|"AA00082"|""|""|""|""|0
"20240623"|32|"AA00082"|""|""|""|""|0
"20240623"|33|"AA00082"|""|""|""|""|0
"20240623"|34|"AA00082"|""|""|""|""|0
"20240623"|35|"AA00082"|""|""|""|""|0
"20240623"|36|"AA00082"|""|""|""|""|0
"20240623"|37|"AA00082"|""|""|""|""|0
"20240623"|38|"AA00082"|""|""|""|""|0
"20240623"|39|"AA00082"|""|""|""|""|0
"20240623"|40|"AA00082"|""|""|""|""|0
"20240623"|41|"AA00082"|""|""|""|""|0
"20240623"|42|"AA00082"|""|""|""|""|0
"20240623"|43|"AA00082"|""|""|""|""|0
"20240623"|44|"AA00082"|""|""|""|""|0
"20240623"|45|"AA00082"|""|""|""|""|0
"20240713"|28|"AA00082"|""|""|"Others"|""|0
"20240713"|29|"AA00082"|""|""|"Others"|""|0
"20240713"|30|"AA00082"|""|""|"Others"|""|0
"20240713"|31|"AA00082"|""|""|"Others"|""|0
"20240630"|5|"AA00082"|""|""|""|""|0
"20240630"|6|"AA00082"|""|""|""|""|0
"20240630"|7|"AA00082"|""|""|""|""|0
"20240630"|8|"AA00082"|""|""|""|""|0
"20240713"|32|"AA00082"|""|""|"Others"|""|0
"20240713"|33|"AA00082"|""|""|"Others"|""|0
"20250127"|37|"AA00007"|""|""|""|""|0
"20240630"|12|"AA00082"|""|""|""|""|0
"20240630"|13|"AA00082"|""|""|""|""|0
"20240630"|14|"AA00082"|""|""|""|""|0
"20240630"|15|"AA00082"|""|""|""|""|0
"20240630"|16|"AA00082"|""|""|""|""|0
"20240630"|17|"AA00082"|""|""|""|""|0
"20240630"|18|"AA00082"|""|""|""|""|0
"20240630"|19|"AA00082"|""|""|""|""|0
"20240630"|20|"AA00082"|""|""|""|""|0
"20240630"|21|"AA00082"|""|""|""|""|0
"20240630"|22|"AA00082"|""|""|""|""|0
"20240630"|23|"AA00082"|""|""|""|""|0
"20240630"|24|"AA00082"|""|""|""|""|0
"20240630"|25|"AA00082"|""|""|""|""|0
"20240630"|26|"AA00082"|""|""|""|""|0
"20240630"|27|"AA00082"|""|""|""|""|0
"20240630"|28|"AA00082"|""|""|""|""|0
"20240630"|29|"AA00082"|""|""|""|""|0
"20240630"|30|"AA00082"|""|""|""|""|0
"20240630"|31|"AA00082"|""|""|""|""|0
"20240630"|32|"AA00082"|""|""|""|""|0
"20240630"|33|"AA00082"|""|""|""|""|0
"20240630"|34|"AA00082"|""|""|""|""|0
"20240630"|35|"AA00082"|""|""|""|""|0
"20240630"|36|"AA00082"|""|""|""|""|0
"20240630"|37|"AA00082"|""|""|""|""|0
"20240630"|38|"AA00082"|""|""|""|""|0
"20240630"|39|"AA00082"|""|""|""|""|0
"20240630"|40|"AA00082"|""|""|""|""|0
"20240630"|41|"AA00082"|""|""|""|""|0
"20240630"|42|"AA00082"|""|""|""|""|0
"20240630"|43|"AA00082"|""|""|""|""|0
"20240630"|44|"AA00082"|""|""|""|""|0
"20240630"|45|"AA00082"|""|""|""|""|0
"20240707"|1|"AA00082"|""|""|""|""|0
"20240707"|2|"AA00082"|""|""|""|""|0
"20240707"|3|"AA00082"|""|""|""|""|0
"20240707"|4|"AA00082"|""|""|""|""|0
"20240707"|5|"AA00082"|""|""|""|""|0
"20240707"|6|"AA00082"|""|""|""|""|0
"20240707"|7|"AA00082"|""|""|""|""|0
"20240707"|8|"AA00082"|""|""|""|""|0
"20240707"|9|"AA00082"|""|""|""|""|0
"20240707"|10|"AA00082"|""|""|""|""|0
"20240707"|11|"AA00082"|""|""|""|""|0
"20240707"|12|"AA00082"|""|""|""|""|0
"20240707"|13|"AA00082"|""|""|""|""|0
"20240707"|14|"AA00082"|""|""|""|""|0
"20240707"|15|"AA00082"|""|""|""|""|0
"20240707"|16|"AA00082"|""|""|""|""|0
"20240707"|17|"AA00082"|""|""|""|""|0
"20240707"|18|"AA00082"|""|""|""|""|0
"20240707"|19|"AA00082"|""|""|""|""|0
"20240707"|20|"AA00082"|""|""|""|""|0
"20240707"|21|"AA00082"|""|""|""|""|0
"20240707"|22|"AA00082"|""|""|""|""|0
"20240707"|23|"AA00082"|""|""|""|""|0
"20240707"|24|"AA00082"|""|""|""|""|0
"20240707"|25|"AA00082"|""|""|""|""|0
"20240707"|26|"AA00082"|""|""|""|""|0
"20240707"|27|"AA00082"|""|""|""|""|0
"20240707"|28|"AA00082"|""|""|""|""|0
"20240707"|29|"AA00082"|""|""|""|""|0
"20240707"|30|"AA00082"|""|""|""|""|0
"20240707"|31|"AA00082"|""|""|""|""|0
"20240707"|32|"AA00082"|""|""|""|""|0
"20240707"|33|"AA00082"|""|""|""|""|0
"20240707"|34|"AA00082"|""|""|""|""|0
"20240707"|35|"AA00082"|""|""|""|""|0
"20240707"|36|"AA00082"|""|""|""|""|0
"20240707"|37|"AA00082"|""|""|""|""|0
"20240707"|38|"AA00082"|""|""|""|""|0
"20240707"|39|"AA00082"|""|""|""|""|0
"20240707"|40|"AA00082"|""|""|""|""|0
"20240707"|41|"AA00082"|""|""|""|""|0
"20240707"|42|"AA00082"|""|""|""|""|0
"20240707"|43|"AA00082"|""|""|""|""|0
"20240707"|44|"AA00082"|""|""|""|""|0
"20240707"|45|"AA00082"|""|""|""|""|0
"20240714"|1|"AA00082"|""|""|""|""|0
"20240714"|2|"AA00082"|""|""|""|""|0
"20240714"|3|"AA00082"|""|""|""|""|0
"20240714"|4|"AA00082"|""|""|""|""|0
"20240714"|5|"AA00082"|""|""|""|""|0
"20240714"|6|"AA00082"|""|""|""|""|0
"20240714"|7|"AA00082"|""|""|""|""|0
"20240714"|8|"AA00082"|""|""|""|""|0
"20240714"|9|"AA00082"|""|""|""|""|0
"20240714"|10|"AA00082"|""|""|""|""|0
"20240714"|11|"AA00082"|""|""|""|""|0
"20240714"|12|"AA00082"|""|""|""|""|0
"20240714"|13|"AA00082"|""|""|""|""|0
"20240714"|14|"AA00082"|""|""|""|""|0
"20240714"|15|"AA00082"|""|""|""|""|0
"20240714"|16|"AA00082"|""|""|""|""|0
"20240714"|17|"AA00082"|""|""|""|""|0
"20240714"|18|"AA00082"|""|""|""|""|0
"20240714"|19|"AA00082"|""|""|""|""|0
"20240714"|20|"AA00082"|""|""|""|""|0
"20240714"|21|"AA00082"|""|""|""|""|0
"20240714"|22|"AA00082"|""|""|""|""|0
"20240714"|23|"AA00082"|""|""|""|""|0
"20240714"|24|"AA00082"|""|""|""|""|0
"20240714"|25|"AA00082"|""|""|""|""|0
"20240714"|26|"AA00082"|""|""|""|""|0
"20240714"|27|"AA00082"|""|""|""|""|0
"20240714"|28|"AA00082"|""|""|""|""|0
"20240714"|29|"AA00082"|""|""|""|""|0
"20240714"|30|"AA00082"|""|""|""|""|0
"20240714"|31|"AA00082"|""|""|""|""|0
"20240714"|32|"AA00082"|""|""|""|""|0
"20240714"|33|"AA00082"|""|""|""|""|0
"20240714"|34|"AA00082"|""|""|""|""|0
"20240714"|35|"AA00082"|""|""|""|""|0
"20240714"|36|"AA00082"|""|""|""|""|0
"20240714"|37|"AA00082"|""|""|""|""|0
"20240714"|38|"AA00082"|""|""|""|""|0
"20240714"|39|"AA00082"|""|""|""|""|0
"20240714"|40|"AA00082"|""|""|""|""|0
"20240714"|41|"AA00082"|""|""|""|""|0
"20240714"|42|"AA00082"|""|""|""|""|0
"20240714"|43|"AA00082"|""|""|""|""|0
"20240714"|44|"AA00082"|""|""|""|""|0
"20240714"|45|"AA00082"|""|""|""|""|0
"20240721"|1|"AA00082"|""|""|""|""|0
"20240721"|2|"AA00082"|""|""|""|""|0
"20240721"|3|"AA00082"|""|""|""|""|0
"20240721"|4|"AA00082"|""|""|""|""|0
"20240721"|5|"AA00082"|""|""|""|""|0
"20240721"|6|"AA00082"|""|""|""|""|0
"20240721"|7|"AA00082"|""|""|""|""|0
"20240721"|8|"AA00082"|""|""|""|""|0
"20240721"|9|"AA00082"|""|""|""|""|0
"20240721"|10|"AA00082"|""|""|""|""|0
"20240721"|11|"AA00082"|""|""|""|""|0
"20240721"|12|"AA00082"|""|""|""|""|0
"20240721"|13|"AA00082"|""|""|""|""|0
"20240721"|14|"AA00082"|""|""|""|""|0
"20240721"|15|"AA00082"|""|""|""|""|0
"20240721"|16|"AA00082"|""|""|""|""|0
"20240721"|17|"AA00082"|""|""|""|""|0
"20240721"|18|"AA00082"|""|""|""|""|0
"20240721"|19|"AA00082"|""|""|""|""|0
"20240721"|20|"AA00082"|""|""|""|""|0
"20240721"|21|"AA00082"|""|""|""|""|0
"20240721"|22|"AA00082"|""|""|""|""|0
"20240721"|23|"AA00082"|""|""|""|""|0
"20240721"|24|"AA00082"|""|""|""|""|0
"20240721"|25|"AA00082"|""|""|""|""|0
"20240721"|26|"AA00082"|""|""|""|""|0
"20240721"|27|"AA00082"|""|""|""|""|0
"20240721"|28|"AA00082"|""|""|""|""|0
"20240721"|29|"AA00082"|""|""|""|""|0
"20240721"|30|"AA00082"|""|""|""|""|0
"20240721"|31|"AA00082"|""|""|""|""|0
"20240721"|32|"AA00082"|""|""|""|""|0
"20240721"|33|"AA00082"|""|""|""|""|0
"20240721"|34|"AA00082"|""|""|""|""|0
"20240721"|35|"AA00082"|""|""|""|""|0
"20240721"|36|"AA00082"|""|""|""|""|0
"20240721"|37|"AA00082"|""|""|""|""|0
"20240721"|38|"AA00082"|""|""|""|""|0
"20240721"|39|"AA00082"|""|""|""|""|0
"20240721"|40|"AA00082"|""|""|""|""|0
"20240721"|41|"AA00082"|""|""|""|""|0
"20240721"|42|"AA00082"|""|""|""|""|0
"20240721"|43|"AA00082"|""|""|""|""|0
"20240721"|44|"AA00082"|""|""|""|""|0
"20240721"|45|"AA00082"|""|""|""|""|0
"20240728"|1|"AA00082"|""|""|""|""|0
"20240728"|2|"AA00082"|""|""|""|""|0
"20240728"|3|"AA00082"|""|""|""|""|0
"20240728"|4|"AA00082"|""|""|""|""|0
"20240728"|5|"AA00082"|""|""|""|""|0
"20240728"|6|"AA00082"|""|""|""|""|0
"20240728"|7|"AA00082"|""|""|""|""|0
"20240728"|8|"AA00082"|""|""|""|""|0
"20240728"|9|"AA00082"|""|""|""|""|0
"20240728"|10|"AA00082"|""|""|""|""|0
"20240728"|11|"AA00082"|""|""|""|""|0
"20240728"|12|"AA00082"|""|""|""|""|0
"20240728"|13|"AA00082"|""|""|""|""|0
"20240728"|14|"AA00082"|""|""|""|""|0
"20240728"|15|"AA00082"|""|""|""|""|0
"20240728"|16|"AA00082"|""|""|""|""|0
"20240728"|17|"AA00082"|""|""|""|""|0
"20240728"|18|"AA00082"|""|""|""|""|0
"20240728"|19|"AA00082"|""|""|""|""|0
"20240728"|20|"AA00082"|""|""|""|""|0
"20240728"|21|"AA00082"|""|""|""|""|0
"20240728"|22|"AA00082"|""|""|""|""|0
"20240728"|23|"AA00082"|""|""|""|""|0
"20240728"|24|"AA00082"|""|""|""|""|0
"20240728"|25|"AA00082"|""|""|""|""|0
"20240728"|26|"AA00082"|""|""|""|""|0
"20240728"|27|"AA00082"|""|""|""|""|0
"20240728"|28|"AA00082"|""|""|""|""|0
"20240728"|29|"AA00082"|""|""|""|""|0
"20240728"|30|"AA00082"|""|""|""|""|0
"20240728"|31|"AA00082"|""|""|""|""|0
"20240728"|32|"AA00082"|""|""|""|""|0
"20240728"|33|"AA00082"|""|""|""|""|0
"20240728"|34|"AA00082"|""|""|""|""|0
"20240728"|35|"AA00082"|""|""|""|""|0
"20240728"|36|"AA00082"|""|""|""|""|0
"20240728"|37|"AA00082"|""|""|""|""|0
"20240728"|38|"AA00082"|""|""|""|""|0
"20240728"|39|"AA00082"|""|""|""|""|0
"20240728"|40|"AA00082"|""|""|""|""|0
"20240728"|41|"AA00082"|""|""|""|""|0
"20240728"|42|"AA00082"|""|""|""|""|0
"20240728"|43|"AA00082"|""|""|""|""|0
"20240728"|44|"AA00082"|""|""|""|""|0
"20240728"|45|"AA00082"|""|""|""|""|0
"20240804"|1|"AA00082"|""|""|""|""|0
"20240804"|2|"AA00082"|""|""|""|""|0
"20240804"|3|"AA00082"|""|""|""|""|0
