"aa_id"|"examschool"|"examschooltype"|"subject"|"result"|"gov"|"cat"|"qualification"|"piece"|"composer"|"piority"|"lastupdate"|"staffid"|"remarks"|"event"
"S036874"|""|"Music Audition"|"Clarinet"|""|"N/A"|""|"ABRSM Grade 5 (2015) (missing mark sheet and cert)"|"Fantasiestucke Opus 73"|"Robert Schumann"|1|"20210918110400"|"AA00061"|"-Diocesan Boys’ School Secondary Division Wind Band 2019-current
-Diocesan Boys’ School Primary Division Senior Orchestra 2016-2019"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"
"S041949"|""|"Music Audition"|"Double Bass"|""|"N/A"|""|"ABRSM Grade 8 - Jan 2021 [130]"|"Sonata in G Major 1st and 2nd movements"|"Henry Eccles"|1|"20210918172338"|"AA00032"|"Metropolitan Youth Orchestra 2016-2019"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"
"S041949"|""|"Music Audition"|"Double Bass"|""|"N/A"|""|"ABRSM Grade 6 - May 2019 [117]"|"Andate: Four Pieces for Double Bass and Piano"|"Serge Koussevitzky"|1|"20210918172338"|"AA00032"|"Metropolitan Youth Orchestra 2016-2019"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"
"S040896"|""|"Music Audition"|"Cello"|""|"N/A"|""|""|"Rachmaninoff Andante (3rd movt from Sonata in G minor, Op.19)"|"Rachmaninoff"|1|"20210919133955"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"
"S041183"|""|"Music Audition"|"Erhu"|""|"N/A"|""|"Central Conservatory of Music Erhu July 2021 [result to be announced]"|"Czardas (extract) Vittorio Monti"|"Czardas"|2|"20210921103728"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"
"S040680"|""|"Music Audition"|"Percussion"|""|"N/A"|""|"Trinity ATCL Recital May 2021 [Pass]"|"Gitano 1st and 2nd movement"|"Alice Gomez"|1|"20210922103704"|"AA00061"|"-La Salle College Wind Orchestra ( 2017 - present ) 
-La Salle College Symphony Orchestra ( 2019 - present ) 
-La Salle College Percussion Ensemble ( 2017 - present )
-HK Children's Choir 2009-2011"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"
"S041705"|""|"Music Audition"|"Violin"|""|"N/A"|""|""|"Mendelssohn: Allegro: 3rd movement from Concerto in D minor"|"Felix Mendelssohn"|1|"20210924094121"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"
"S040293"|""|"Music Audition"|"Flute"|""|"N/A"|""|"ABRSM Grade 8 September 2021 [121]"|"Allegro: 1st movt from Quarter No.1 in D KV 285"|"Wolfgang. A. Mozart"|1|"20210924113125"|"AA00061"|"School orchestra 2017-2021 
School band 2020-2021
Woodwind performance 2021:
https://drive.google.com/file/d/1E0OSsl1HiZ1fpPZDi9ZsX1tvDY653wcL/view?usp=sharing"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"
"S042773"|""|"Music Audition"|"Clarinet"|""|"N/A"|""|"ABRSM Grade 3,  Apr 2018 (130)"|"Allegro from wind sextet Op. 71"|"Beethoven"|1|"20220830160017"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S041625"|""|"Music Audition"|"Trumpet"|""|"N/A"|""|"ABRSM Grade 5, Aug 2017 [127]"|"Share My Yoke"|"Joy Webb"|1|"20220830163204"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S041625"|""|"Music Audition"|"Trombone"|""|"N/A"|""|"ABRSM Grade 5 June 2022 [120]"|"Lindy Hop!"|"Tom Davoren"|2|"20220830163250"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S040886"|""|"Music Audition"|"Clarinet"|""|"N/A"|""|"ABRSM Grade 8, May 2019 [127]"|"Fantasy Pieces for Clarinet & Piano (Opus 730) - 1st Movement (Zart and Mit Ausdruck)"|"R. Schumann"|1|"20220830165239"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S040886"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 8, Nov 2021 [136]"|"Fantasia No. 3 in D Minor, K397"|"W.A. Mozart"|2|"20220830173755"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S041933"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM Grade 3,  Apr 2018 [136]"|"2 Mazurkas, Opus 19 No.1 - Obertass"|"Henryk Wieniawski"|1|"20220901113753"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S041933"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 8, Apr 2021 [132]"|"Haydn Sonata in A flat, Hob. XVI:46"|"Franz Joseph Haydn"|2|"20220901113850"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S043039"|""|"Music Audition"|"Flute"|""|"N/A"|""|"ABRSM Grade 8, May 2019 [137]"|"Flute Partita in A minor, BWV 1013"|"JS Bach"|1|"20220901115420"|"AA00061"|"HKAPA Symphony Orchestra, Wind Band, Ensemble Junior Music Programme 
APA symphony orchestra, 2016-2021; APA WindBand 2014-2021; Ying Wa Senior Band, 2014-2019"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S043039"|""|"Music Audition"|"Flute"|""|"N/A"|""|"ABRSM Grade 6, Oct 2017 [130]"|"Fantaisie"|"Georges Hue"|1|"20220901115552"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S041205"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 8, Oct 2019 [126]"|"Jingo"|"Christopher Norton"|2|"20220901120834"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S038223"|""|"Music Audition"|"Singing"|""|"N/A"|""|"ABRSM Grade 7, Dec 2021 [123]"|"Leoncavallo Mattinata"|"Leoncavallo"|3|"20220901121703"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S038223"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 7, May 2022 [127]"|"Mendelssohn Song Without Words"|"Mendelssohn"|2|"20220901121711"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S040886"|""|"Music Audition"|"Clarinet"|""|"N/A"|""|"Trinity ATCL, Feb 2020 [60/100]"|"Five Bagatalles - V Fughetta"|"G.R. Finzi"|1|"20220901144232"|"AA00061"|"Junior School Orchestra 2018-19, Senior School Orchestra 2019-22, Wind and Brass Ensemble 2019-22, Junior Choir 2017-19, Hymm Choir 2018-19, Intermediate Choir 2019-20, Treble Choir 2021-22

Video link: https://youtu.be/G34XjKL5GYo"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S040886"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 7, Jan 2021 [133]"|""|""|2|"20220901144812"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S041933"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 5, Sep 2019 [137]"|""|""|2|"20220901145042"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S041205"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 6, May 2018 [112]"|""|""|2|"20220901145143"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S038223"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 6, June 2021 [126]"|""|""|2|"20220901145253"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S038223"|""|"Music Audition"|"Singing"|""|"N/A"|""|"ABRSM Grade 5, Feb 2021 [139]"|""|""|3|"20220901145344"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S038223"|""|"Music Audition"|"Clarinet"|""|"N/A"|""|"ABRSM Grade 7, Aug 2022 [Waiting for result]"|"Mozart Allegro: first movement from Clarinet Quintet, K. 581"|"Mozart"|1|"20220901145717"|"AA00061"|"School Choir (6 years), Wind Band (coming year)
Sang a solo part for Senior Choir at school
SPCC Wind Band, 2022-2023
Choir, 2016-2022"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S038223"|""|"Music Audition"|"Clarinet"|""|"N/A"|""|"ABRSM Grade 6, Nov 2021 [116]"|"Saint-Saens Allegretto: first movement from Sonata, Op. 167"|"Saint-Saens"|1|"20220901145932"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S042136"|""|"Music Audition"|"Clarinet"|""|"N/A"|""|"ABRSM Grade 6, Sep 2021 (123)"|"Klarinette in B Opus 167"|"Camille Saint Saens"|1|"20220901174418"|"AA00061"|"Yip's Children Choir, School orchestra 2017-2022, Choir 2016-2017
Video Link: https://youtu.be/4-nD5Et-LVk"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S041625"|""|"Music Audition"|"Trumpet"|""|"N/A"|""|"ABRSM Grade 8, July 2022 [131]"|"Trumpet Concerto in E-flat 1st movement Allegro"|"Johann Baptist Georg Neruda"|1|"20220901174455"|"AA00061"|"Metropolitan Youth Orchestra of Hong Kong, 2018 to present
Ying Wa College Band, 2018 to present
Ying Wa College Orchestra, 2020 to 2021
Music video clip link: https://photos.app.goo.gl/frXGWhx76zGJMYoD7"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S042773"|""|"Music Audition"|"Clarinet"|""|"N/A"|""|"ABRSM Grade 8, Feb 2021 (132)"|"Solo de concours"|"A. Messager"|1|"20220901174753"|"AA00061"|"HKAPA junior wind band(2020-2022), Pui Ching Middle School wind band(2021-present), Orchestra(2021-present), Jazz band(2022-present)
Video link: https://www.youtube.com/watch?v=mjHs1OK4PiA
https://www.youtube.com/watch?v=dmZqZS0oVfQ"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S042136"|""|"Music Audition"|"Clarinet"|""|"N/A"|""|""|"Sonate Opus 120 Nr. 2"|"Johannes Brahms"|1|"20220901175246"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S041205"|""|"Music Audition"|"Singing"|""|"N/A"|""|"ABRSM Grade 8, July 2021 [124]"|"Ridente la calma"|"Mozart"|1|"20220903150357"|"AA00061"|"Senior choir, 2021-2022"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S041205"|""|"Music Audition"|"Singing"|""|"N/A"|""|""|"Solveg's Lied"|"Edvard Grieg"|1|"20220903150402"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S039159"|""|"Music Audition"|"Cello"|""|"N/A"|""|"Trinity ATCL November 2019 [84/100]"|"Dance of the Elves (Elfentanz)"|"David Popper"|1|"20220905163333"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S041899"|""|"Music Audition"|"Euphonium"|""|"N/A"|""|"ABRSM Grade 5, Sep 2019 [124]"|"Euphonium Concerto"|"Joseph Horovitz"|1|"20220905183310"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S042498"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM Grade 5, Nov 2019 [126]"|"Bach Concerto in A minor 1st Movement"|"Bach"|2|"20220906131811"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S042498"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 7, July 2021 [122]"|"Schubert Impromptu in G flat major"|"Schubert"|1|"20220906131820"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S042772"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 6, Aug 2019 [116]"|"Chopin Nocturne in B flat minor Opus 9 No.1"|"Frederic Chopin"|1|"20220906144746"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S042772"|""|"Music Audition"|"Cello"|""|"N/A"|""|"Didn't sit cello exam"|"Legende No. 4 from Zehn Originalstücke, Op. 116"|"August Nölck"|2|"20220906144845"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S042222"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM Grade 8, May 2022"|"Violin Concerto in E major - ""Spring"" RV 269,  1st Movement Allegro"|"Vivaldi"|1|"20220906151307"|"AA00061"|"Symphony Orchestra of Malvern College Hong Kong (2018-Present)
House Choir (2021-Present)"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S042222"|""|"Music Audition"|"Violin"|""|"N/A"|""|""|"Violin Concerto, Op. 35 - 2nd Movement Canzonetta"|"Tchaikovsky"|1|"20220906151423"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S042222"|""|"Music Audition"|"Vocal"|""|"N/A"|""|"Didn't sit vocal exam"|"What a Friend We Have in Jesus"|"Charles Crozat Converse"|2|"20220906151515"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S039938"|""|"Music Audition"|"Flute"|""|"N/A"|""|"ABRSM Grade 6, Sept 2019 (116)"|"Sonata in E minor BWV 1034 first movement"|"Johann Sebastian Bach"|1|"20220906152301"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S039938"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 8, Sep 2022 (hasn’t given out the result yet)"|"Sonata in c major k330 first movement"|"Mozart"|2|"20220906152759"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S039938"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 6, Sept 2019 (100)"|""|""|2|"20220906152836"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S039938"|""|"Music Audition"|"Flute"|""|"N/A"|""|"ABRSM Grade 8, Sept 2022 (score hasn’t been given out yet)"|"Flute Sonata, FP 164: I. Allegro Malinconico"|"Francis Poulenc"|1|"20220906153224"|"AA00061"|"7 years of orchestra, 2 years of woodwind band, was the flute solo for HKGNA performance for South Island School’s chamber choir, HKUGAPS orchestra 2014-2019, HKUGAC orchestra 2019-2020, South Island School Orchestra 2020- present
https://www.icloud.com/photos/#004pCo9bwnWJDfiUM6rcZ0QaQ
https://www.icloud.com/photos/#0f3f8My1qdrK2f1xp0ovF0mjg"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S039987"|""|"Music Audition"|"Singing"|""|"N/A"|""|"ABRSM Singing Performance Grade 8, July 2022 [118]"|"Au die Musik"|"Franz von Schober"|1|"20220906155224"|"AA00061"|"Paul Phoenix Academy
St. Stephen's Girls' School choir (2021 till now), SKH Holy Spirit Church choir (2020 till now)"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S039987"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 6, Feb 2021 [113] (Going to take grade 8 exam in late Sept)"|"Air No.3 from Suite"|"Helen Hopekirk"|2|"20220906155305"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S039987"|""|"Music Audition"|"Singing"|""|"N/A"|""|"ABRSM Singing Performance Grade 5, May 2021 [127]"|"Be thou my vision"|"Bob Chilcott"|1|"20220906155829"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S043097"|""|"Music Audition"|"Saxophone"|""|"N/A"|""|"ATCL Recital Level 4 Diploma, July 2020 [78/100]"|"Light of Sophis"|"Amy Quate"|1|"20220908132400"|"AA00061"|"La Salle College wind orchestra 2018-2022
Video link: https://youtu.be/ocimogl900E"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S042128"|""|"Music Audition"|"Flute"|""|"N/A"|""|"ABRSM Grade 5, Sep 2018 [123]"|"Allegretto malincolio (1st movt from Sonata for Flute)"|"Poulenc"|1|"20220908144749"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S042558"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 5, Sep 2018 [109]"|"Allego Moderato First movement from sonata in A flat Hob. XVI:46"|"Johannes Brahms"|2|"20220908161521"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S041852"|""|"Music Audition"|"Voice"|""|"N/A"|""|""|"Con Te Partiro"|"Francesco Sartori"|1|"20220908170144"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S041852"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ASRSM Grade 8, May 2019"|"Variations on a theme of Corelli"|"Tartini-Kreisler"|2|"20220908170232"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S041852"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM Grade 6, Sep 2016"|""|""|2|"20220908170308"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S042280"|""|"Music Audition"|"Viola"|""|"N/A"|""|""|"Fiddle-Faddle"|"Leroy Anderson"|1|"20220908171907"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S043097"|""|"Music Audition"|"Saxophone"|""|"N/A"|""|"ABRSM Grade 8, 2017 [merit]"|"Tango Etude No.3"|"Astor Piazzolla"|1|"20220908174937"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S042476"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ATCL Recital, Aug 2019 (68)"|"Sonate by Johannes Brahms OP 108"|"Johannes Brahms"|1|"20220910095753"|"AA00061"|"St. Paul's College orchestra, 2020 - 2022, 
Alliance Primary School, Kowloon Tong school orchestra, 2017 -2020

https://drive.google.com/file/d/1sdBnBlVNKsF3D1wD9jHInF0LRbIGTMUy/view?usp=sharing"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S042476"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM Grade 8, Jan 2021 (141)"|"Sonata No.3"|"Frederick Delius"|1|"20220910095815"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S042551"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 8, Oct 2019 [126]"|"Scarlartti Sonata in E minor K.263"|"Scarlartti"|1|"20220913145500"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S042819"|""|"Music Audition"|"Flute"|""|"N/A"|""|"ABRSM Grade 8, Oct 2021 [124]"|"Concerto in G major 1st movement"|"Christoph Willibald Gluck"|1|"20220913150414"|"AA00061"|"Ying Wa Chinese Orchestra, 2022-2023,
GCEPSA Whampoa Primary School Orchestra, 2017-2019
Ying Wa Choir, 2020-2021"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S042819"|""|"Music Audition"|"Flute"|""|"N/A"|""|"ABRSM Grade 5, Sep 2019 [122]"|"Sonatina for Flute and Piano 2nd movement"|"William Mathias"|1|"20220913150602"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S042819"|""|"Music Audition"|"Chinese Dizi"|""|"N/A"|""|"National instrument Performance Grade 3, July 2022 [Excellent]"|"Hurry on one’s journey"|"Wang TieChui"|2|"20220913153043"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S041195"|""|"Music Audition"|"Piano"|""|"N/A"|""|""|"Chopin Nocturne Op.9, No.1"|"F. Chopin"|1|"20220913155055"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S041195"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 8 Performance, Sep 2021 [134]"|"Mozart Sonate KV 309 (284b)"|"W. A. Mozart"|1|"20220913163403"|"AA00061"|"Queen's College Acapella Team, 2021-2022, Male Voice Choir, 2021-2022, Treble Choir, 2019-2020
St. Paul's College Primary School Senior Choir, 2016-2019, Junior Choir, 2014-2016
Video link: https://youtu.be/hd_G4Uzp2xg"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S042280"|""|"Music Audition"|"Viola"|""|"N/A"|""|"Take Grade 8 exam in Oct 2022"|"Elegie for viola and piano op.44"|"Alexander Glasunow"|1|"20220913165246"|"AA00061"|"DGJS Symphony orchestra, 2019-2021
Yip's Children's Choir"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S042280"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM Grade 8, Mar 2021 [130]"|"Concerto in A minor,BWV 1042"|"J.S.Bash"|2|"20220913165323"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S042558"|""|"Music Audition"|"Cello"|""|"N/A"|""|"ABRSM Grade 5, Sep 2018 [110]"|"Bach suite 1 menuet"|"J.S. Bach"|1|"20220913170525"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S040566"|""|"Music Audition"|"Bassoon"|""|"N/A"|""|"ABRSM Grade 7, Oct 2019 [131]"|"Weissenborn: Study no 21"|"Weissenborn"|1|"20220915122038"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S039159"|""|"Music Audition"|"Cello"|""|"N/A"|""|"Trinity LTCL April 2022 [75/100]"|"Gaspar Cassadó Suite für Violoncello 1st Movement ""Preludio-Fantasia'"|"Gaspar Cassadó"|1|"20220916100719"|"AA00061"|"Yip's Children Choir (2009-2018), Hong Kong Children's Symthony Orchestra (2015-2020)
School Chinese Orchestra (2011-now), School Strings Orchestra (2011-2013, 2022-now)
Beyond 2000 (Band) (2021-now), Hong Kong Youth Band Competition 2021 (Band)
Jason's drumset performance: https://youtu.be/RcDlgBWZqoQ"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S040566"|""|"Music Audition"|"Bassoon"|""|"N/A"|""|"ABRSM Grade 8, Feb 2021 [117]"|"Vivaldi: Concerto in A minor, 1st movement"|"Vivaldi"|1|"20220916102747"|"AA00061"|"APA Junior Symphony Orchestra 2021- current
Ying Wa College Band 2019-2021
YIng Wa Primary School Band 2016-2019, Orchestra 2017-2019
Video link: https://youtu.be/ioVqS5aKofY"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S042351"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 6, performance exam, Jan 2021 [135]"|"Impromptu in Es-dur D.899-2 (0pus 90 No.2)"|"Franz Schubert"|1|"20220917111739"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S042351"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 8, practical exam, Dec 2021 [123]"|"Nocturne Op.9 No.2"|"Frédéric Chopin"|1|"20220917111841"|"AA00061"|"Academy Jazz-Rock Band (present school)

Piano: https://youtu.be/BSzccakh5UI
Organ: https://youtu.be/lEQnHkN9rao"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S042551"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ARSM Piano Diploma, Mar 2021 [47/50]"|"Mozart Sonata in D major K.576 1st movement"|"Mozart"|1|"20220917122432"|"AA00061"|"Ying Wa school choir pianist
School graduation ceremony 2022

Music video link: https://youtu.be/MQUZlW2w-Yw"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S042036"|""|"Music Audition"|"Cello"|""|"N/A"|""|"ABRSM Grade 3, Apr 2019 [127]"|"Dotzauer 18 Exercises for Cello Op. 120 No. 2"|"Dotzauer"|1|"20220918152502"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S042036"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 5, Jan 2021 [139]"|"Sonatina Op. 20 No. 2 3rd Movement"|"FR.Kuhlau"|2|"20220918152557"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S042036"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 3, Apr 2019 [122]"|""|""|2|"20220918152630"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S042036"|""|"Music Audition"|"Cello"|""|"N/A"|""|"ABRSM Grade 5, Jan 2021 [133]"|"Eccles Cello Sonata in G minor 1st Movement"|"Eccles"|1|"20220918153749"|"AA00061"|"School Orchestra (2020-2022), Metropolitan Youth Orchestra (2017-2022)
School Choir (2020-2022), Yip's Choir (2014-2016)
Video link: https://youtu.be/GDERBl6QJeU"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S041697"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 5, Oct 2016 [108]"|"Air: No. 3 from Suite"|"Helen Hopekirk"|1|"20220918190957"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S041697"|""|"Music Audition"|"Flute"|""|"N/A"|""|"ABRSM Grade 4,  Aug 2019 [117]"|"Siciliana: 2nd movement from Sonata in E flat"|"attrib. Johann Sebastian Bach"|2|"20220918191122"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S041697"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 7, Aug 2019 [116]"|"Allegro moderato: 1st movement from Sonata in A flat"|"Joseph Haydn"|1|"20220918191447"|"AA00061"|"School's Junior Choir and Wind Band, School's Junior Choir (Soprano 2), Wind Band (Flute 1),
Wind Band (2020-22022), School's Junior Choir (2020-2022)
Piano:https://youtu.be/JJx7ozliMWw
Flute: https://youtu.be/9mU9y5vc7gw"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S042517"|""|"Music Audition"|"Cello"|""|"N/A"|""|"ABRSM Grade 8, 2017 [109]"|"Kabalewsky Concerto No.1 Opus 49 1st Movement"|"Dmitry Kabalevsky"|1|"20220918191935"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S041852"|""|"Music Audition"|"Voice"|""|"N/A"|""|"ABRSM Grade 8, 2022"|"Ridente la calma"|"Mozart"|1|"20220918195527"|"AA00061"|"Orchestra, 2019-2021,Choir, 2017-2022
Chelsea’ latest vocal performance:
https://academicasiauk-my.sharepoint.com/:v:/g/personal/mdsec_academic-asia_com/EUCdOqwvNFRAs8YucY2efgABZW-6BnWzG4qEpuBoC1C96Q?e=M8YdOE"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
