"aa_id"|"infotype"|"info"|"lastupdate"|"staffid"|"remarks"
"S041963"|"Interests / Hobbies"|"Tengwen has a wide range of hobbies, such as ballet, running, basketball, badminton, roller skating, guitar, apinting, etc"|"20210918101553"|"AA00011"|""
"S041965"|"Relatives / Friends Studying in UK"|"Yes"|"20210918110033"|"AA00011"|""
"S041971"|"Relatives / Friends Studying in UK"|"Yes"|"20210920152252"|"AA00011"|""
"S042124"|"Preferred School Type"|"CO-ED"|"20210923110731"|"AA00011"|""
"S041994"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20210925134149"|"AA00011"|""
"S041994"|"Relatives / Friends Studying in UK"|"Yes"|"20210925134142"|"AA00011"|""
"S042013"|"Relatives / Friends Studying in UK"|"Yes"|"20210927164957"|"AA00011"|""
"T010341"|"Studying in UK"|"N"|"20210415101245"|"AA00088"|""
"T010341"|"Studying in UK"|"Her cousin is studying in Guildford"|"20210930101752"|"AA00088"|""
"S042058"|"Interests / Hobbies"|"SPORTS / Wushu"|"20211010111014"|"AA00011"|""
"S042073"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20211011141424"|"AA00011"|""
"S042081"|"Relatives / Friends Studying in UK"|"Yes"|"20211013153920"|"AA00011"|""
"S042081"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20211013153928"|"AA00011"|""
"S042134"|"Special Talents"|"strong in science and english"|"20211028144649"|"AA00011"|""
"S042134"|"Know AA From"|"explore more and enhance his ablility"|"20211028144743"|"AA00011"|""
"S042134"|"Other Requirement"|"strong in science and english"|"20211028144718"|"AA00011"|""
"S042176"|"Interests / Hobbies"|"excellent"|"20211106132129"|"AA00088"|""
"S040979"|"School Preferred"|"Dulwich? or any other schools strong in academics?"|"20211112100916"|"AA00088"|""
"S042219"|"Character"|"cheerful, liverly"|"20211122101520"|"AA00011"|""
"S042244"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20211201140330"|"AA00011"|""
"S042245"|"Relatives / Friends Studying in UK"|"Yes"|"20211201182506"|"AA00011"|""
"S042266"|"Relatives / Friends Studying in UK"|"Yes"|"20211206104203"|"AA00011"|""
"S042266"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20211206104220"|"AA00011"|""
"S042294"|"Relatives / Friends Studying in UK"|"Yes"|"20211220105339"|"AA00011"|""
"S042180"|"Relatives / Friends Studying in UK"|"yes, sister Wycombe Abby and  4 cousin"|"20211106165837"|"AA00088"|""
"S042180"|"Special Talents"|"speech"|"20211106170727"|"AA00088"|""
"S042323"|"Relatives / Friends Studying in UK"|"Yes"|"20220105104322"|"AA00011"|""
"S042330"|"Relatives / Friends Studying in UK"|"Yes"|"20220107134121"|"AA00011"|""
"S042330"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20220107134128"|"AA00011"|""
"S042376"|"Interests / Hobbies"|"DRAWING, PAINTING, FASHION DESIGN, SWIMMING, TENNIS, SAILING"|"20220126101032"|"AA00011"|""
"S042376"|"Preferred School Type"|"GIRLS"|"20220126101032"|"AA00011"|""
"S042409"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20220211112155"|"AA00011"|""
"S042429"|"Relatives / Friends act as Guardian in UK"|"Yes,"|"20220216112245"|"AA00011"|""
"S042477"|"Relatives / Friends Studying in UK"|"Yes"|"20220303173459"|"AA00011"|""
"S042477"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20220303173506"|"AA00011"|""
"S042483"|"Relatives / Friends Studying in UK"|"Yes"|"20220304143837"|"AA00011"|""
"S042483"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20220304143853"|"AA00011"|""
"S042508"|"Interests / Hobbies"|"READING, PIANO, CLARINET, DRAWING"|"20220314134834"|"AA00011"|""
"S042512"|"Relatives / Friends Studying in UK"|"Yes"|"20220314174604"|"AA00011"|""
"S042512"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20220314174556"|"AA00011"|""
"S042529"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20220319161743"|"AA00011"|""
"S042538"|"School Preferred"|"CATERHAM"|"20220322105807"|"AA00088"|""
"S042577"|"Interests / Hobbies"|"羽毛球"|"20220330141423"|"AA00011"|""
"S042577"|"School Preferred"|"colchester Royal Grammar School"|"20220330141423"|"AA00011"|""
"S042597"|"Interests / Hobbies"|"WEIQI, CHESS, MATHEMATICS, DEBATE, FOOTBALL, CLARINET"|"20220406121021"|"AA00011"|""
"S042597"|"School Preferred"|"TONBRIDGE SCHOOL"|"20220406121021"|"AA00011"|""
"S042607"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20220407163153"|"AA00011"|""
"S042622"|"Relatives / Friends Studying in UK"|"Yes"|"20220411125506"|"AA00011"|""
"S042622"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20220411125515"|"AA00011"|""
"S042635"|"Relatives / Friends Studying in UK"|"Yes"|"20220413141207"|"AA00011"|""
"S042635"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20220413141215"|"AA00011"|""
"S042640"|"Religion Requirement"|"CHURCH OF ENGLAND (PREFERRED)"|"20220414142204"|"AA00011"|""
"S042640"|"Relatives / Friends Studying in UK"|"Yes"|"20220414142058"|"AA00011"|""
"S042640"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20220414142105"|"AA00011"|""
"S042647"|"Special Talents"|"Strong leader, mature, resilient"|"20220419150628"|"AA00088"|""
"S042667"|"Preferred School Type"|"NO PREFERENCE"|"20220422101613"|"AA00088"|""
"S042683"|"Relatives / Friends Studying in UK"|"Yes"|"20220425134506"|"AA00011"|""
"S042685"|"School Preferred"|"Harrow UK"|"20220426102736"|"AA00088"|""
"S042689"|"Interests / Hobbies"|"GUITAR; BADMINTON; TENNIS; ALPINE SKING ;"|"20220427105836"|"AA00011"|""
"S042690"|"Interests / Hobbies"|"PIANO; UKULELE; BADMINTON; TENNIS; ALPINE SKING ;"|"20220427105839"|"AA00011"|""
"S041768"|"Learning Difficulties"|"Yes, need hearing aid"|"20210816145416"|"AA00011"|""
"S042717"|"Relatives / Friends Studying in UK"|"Yes"|"20220505180046"|"AA00011"|""
"S042717"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20220505180053"|"AA00011"|""
"S042739"|"Relatives / Friends Studying in UK"|"Yes"|"20220512142817"|"AA00011"|""
"S042745"|"Relatives / Friends Studying in UK"|"Yes"|"20220513170903"|"AA00011"|""
"S042745"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20220513170909"|"AA00011"|""
"S042746"|"Interests / Hobbies"|"average"|"20220513171949"|"AA00011"|""
"S042746"|"Interests / Hobbies"|"average"|"20220513172009"|"AA00011"|""
"S042746"|"Relatives / Friends Studying in UK"|"Yes"|"20220513172108"|"AA00011"|""
"S042750"|"Character"|"OUTGOING"|"20220513122954"|"AA00088"|""
"S042750"|"Interests / Hobbies"|"DESIGN, WRITING SCRIPT FOR VIDEO CLIPS, COSTUME MAKE UP,, READING"|"20220513122954"|"AA00088"|""
"S042750"|"Character"|"Outgoing"|"20220514102156"|"AA00011"|""
"S042750"|"Religion Requirement"|"CATHOLIC IF POSSIBLE"|"20220513122954"|"AA00088"|""
"S042750"|"School Applied Before"|"VILLIERS SCHOOL IRELAND"|"20220513122954"|"AA00088"|""
"S042766"|"Studying in UK School"|"ELDER BROTHER"|"20220518104140"|"AA00011"|""
"S042763"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20220518111119"|"AA00011"|""
"S042763"|"Character"|"Cheerful, outgoing, friendly and caring"|"20220518111044"|"AA00011"|""
"S042763"|"Interests / Hobbies"|"Sailing, tennis, golf, skiing, drama, piano, dancing, wakeboarding, horse riding"|"20220518111024"|"AA00011"|""
"S042767"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20220520140238"|"AA00011"|""
"S042776"|"Location Preference"|"Co-ed"|"20220521151213"|"AA00088"|""
"S042788"|"Interests / Hobbies"|"DESIGN & TECHNOLOGY/ ROCKCLIMBING/ MC FOR SCHOOL EVENT/ SCHOOL CHOIR AND BANDS"|"20220525161429"|"AA00011"|""
"S042801"|"Relatives / Friends Studying in UK"|"Yes,"|"20220528142115"|"AA00011"|""
"S042815"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20220601111755"|"AA00011"|""
"S042822"|"Relatives / Friends Studying in UK"|"Yes"|"20220602180852"|"AA00011"|""
"S042738"|"Preferred School Type"|"NO PREFERENCE"|"20220512134637"|"AA00011"|""
"S042850"|"Interests / Hobbies"|"Music, Art, Horseriding,"|"20220604104936"|"AA00088"|""
"S042829"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20220606115056"|"AA00011"|""
"S042830"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20220606144909"|"AA00011"|""
"S042833"|"English Standard"|"ABOVE AVERAGE"|"20220607145137"|"AA00088"|""
"S042833"|"Interests / Hobbies"|"Piano, Chess"|"20220607145145"|"AA00088"|""
"S042837"|"Interests / Hobbies"|"chinese painting, saieing, arts & craft"|"20220607180054"|"AA00088"|""
"S042838"|"Character"|"OUTGOING, FRIENDLY ACTIVE SMART"|"20220607100447"|"AA00088"|""
"S042838"|"Interests / Hobbies"|"MUSIC BASEBALL"|"20220607100447"|"AA00088"|""
"S042838"|"Location Preference"|"ANYWHERE"|"20220607100447"|"AA00088"|""
"S042838"|"Max Budget per Term"|"NO LIMIT"|"20220607100447"|"AA00088"|""
"S042838"|"Religion Requirement"|"CHRISTIAN"|"20220607100447"|"AA00088"|""
"S042838"|"Reasons to Study in UK"|"TO BE MORE INDEPENDENT AND HOPE TO REACH HIS FULL POTENTIAL"|"20220607100447"|"AA00088"|""
"S042839"|"Relatives / Friends Studying in UK"|"Yes"|"20220608153224"|"AA00011"|""
"S042839"|"Max Budget per Term"|"50000"|"20220608153249"|"AA00011"|""
"S042857"|"English Standard"|"above"|"20220613145924"|"AA00011"|""
"S042866"|"Character"|"CHEERFUL, FRIENDLY,  DILIGENT"|"20220617111606"|"AA00011"|""
"S042866"|"Interests / Hobbies"|"VIOLIN, SWIMMING, FENCING, FORMULA ONE RACING"|"20220617111606"|"AA00011"|""
"S042866"|"Special Talents"|"TRI-LINGUAL (MANDARIN, ENGLISH & JAPANESE)"|"20220617111606"|"AA00011"|""
"S042866"|"Studying in UK School"|"ETHAN'S EX-CLASSMATE FROM CIS"|"20220617111606"|"AA00011"|""
"S042867"|"Relatives / Friends Studying in UK"|"Yes"|"20220617163636"|"AA00011"|""
"S042876"|"Location Preference"|"around Birmingham"|"20220618141618"|"AA00011"|""
"S042876"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20220618141603"|"AA00011"|""
"S042876"|"Relatives / Friends Studying in UK"|"Yes"|"20220618141556"|"AA00011"|""
"S042882"|"Relatives / Friends Studying in UK"|"Yes"|"20220620100606"|"AA00011"|""
"S042882"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20220620100613"|"AA00011"|""
"S042882"|"Max Budget per Term"|"50000"|"20220620100621"|"AA00011"|""
"S042883"|"Interests / Hobbies"|"Table tennis, archery"|"20220620165229"|"AA00011"|""
"S042901"|"Guardian in UK"|"RELATIVE UNCLE & AUNTIE"|"20220622154728"|"AA00011"|""
"S042901"|"Interests / Hobbies"|"MUSIC, DANCE, ICE SKATING, SWIM"|"20220622154728"|"AA00011"|""
"S042901"|"Special Talents"|"CELLO GRADE 6, NATD (LATIN & BALLROOM) GOLD MEDAL HIGHLY COMMENDED, ICE SKATING MUSIC FREESTYLE GRADE 3"|"20220622154728"|"AA00011"|""
"S042901"|"Studying in UK School"|"NIECE"|"20220622154728"|"AA00011"|""
"S042919"|"Location Preference"|"LONDON"|"20220622173404"|"AA00011"|""
"S042927"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20220702132749"|"AA00011"|""
"S042931"|"Preferred School Type"|"GIRLS"|"20220704144357"|"AA00011"|""
"S042943"|"Interests / Hobbies"|"Basketball,  Badminton, computer games"|"20220706171409"|"AA00011"|""
"S042951"|"Character"|"shy"|"20220709104759"|"AA00011"|""
"S042323"|"Relatives / Friends Studying in UK"|"Yes, many relatives and friends studying in uk at variety of schools, including Harrow UK"|"20220105104434"|"AA00011"|""
"S042323"|"Relatives / Friends act as Guardian in UK"|"N/A. We are originally from UK and would move back to UK with our son."|"20220105104457"|"AA00011"|""
"S042323"|"Reasons to Study in UK"|"Son currently attends Harrow HK and would like to study at Harrow UK."|"20220105104406"|"AA00011"|""
"S042955"|"Relatives / Friends Studying in UK"|"Yes"|"20220711100522"|"AA00011"|""
"S042955"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20220711100528"|"AA00011"|""
"S042968"|"Relatives / Friends Studying in UK"|"Yes"|"20220715142329"|"AA00011"|""
"S042968"|"Relatives / Friends act as Guardian in UK"|"Sutton, Kent"|"20220715142501"|"AA00011"|""
"S042996"|"Location Preference"|"Reading"|"20220723120533"|"AA00088"|""
"S042997"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20220723134648"|"AA00011"|""
"S042997"|"Relatives / Friends Studying in UK"|"Yes"|"20220723134642"|"AA00011"|""
"S043000"|"Relatives / Friends Studying in UK"|"Yes"|"20220725095611"|"AA00011"|""
"S043014"|"Interests / Hobbies"|"Swimming/tennis/clarinet/piano"|"20220727160409"|"AA00011"|""
"S043026"|"Relatives / Friends Studying in UK"|"Yes"|"20220729175338"|"AA00011"|""
"S043026"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20220729175345"|"AA00011"|""
"S043046"|"Character"|"文靜"|"20220803152310"|"AA00011"|""
"S043046"|"Interests / Hobbies"|"畫畫"|"20220803152310"|"AA00011"|""
"S043046"|"Location Preference"|"偏遠地區"|"20220803152310"|"AA00011"|""
"S043076"|"Learning Difficulties"|"Yes"|"20220812103711"|"AA00011"|""
"S043117"|"Reasons to Study in UK"|"have the best learning environment and accept other study system"|"20220823163038"|"AA00088"|""
"S042415"|"Relatives / Friends Studying in UK"|"YES"|"20220826150607"|"AA00088"|""
"S043134"|"Character"|"create, outgoing"|"20220829105913"|"AA00088"|""
"S043012"|"School Preferred"|"CLC, Brighton College, St. Swithyn's School"|"20220829152810"|"AA00088"|""
"S043012"|"Reasons to Study in UK"|"meet people from different countries and broaden horizon"|"20220829153032"|"AA00088"|""
"S043140"|"Interests / Hobbies"|"reading, skated board"|"20220830112254"|"AA00088"|""
"S043158"|"Learning Difficulties"|"Yes"|"20220901095216"|"AA00011"|""
"S043158"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20220901095224"|"AA00011"|""
"S043160"|"Relatives / Friends Studying in UK"|"Yes"|"20220901100601"|"AA00011"|""
"S043160"|"Relatives / Friends Studying in UK"|"Yes,"|"20220901100731"|"AA00011"|""
"S043162"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20220901115626"|"AA00011"|""
"S043162"|"Relatives / Friends act as Guardian in UK"|"Yes, my cousin who live in Lindon, UK"|"20220901115750"|"AA00011"|""
"S043162"|"Interests / Hobbies"|"Listening Music, Art, food, reading Japanese comic"|"20220901115509"|"AA00011"|""
"S043173"|"Character"|"Quiet, introverted, conscientious"|"20220831115417"|"AA00011"|""
"S043192"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20220908122312"|"AA00011"|""
"S043217"|"Relatives / Friends Studying in UK"|"Yes"|"20220914111227"|"AA00011"|""
"S043217"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20220914111234"|"AA00011"|""
"S043237"|"School Preferred"|"co-ed"|"20220922191634"|"AA00011"|""
"S043240"|"Relatives / Friends Studying in UK"|"Yes"|"20220926112446"|"AA00011"|""
"S043240"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20220926112455"|"AA00011"|""
"S043243"|"Relatives / Friends Studying in UK"|"Yes"|"20220927104207"|"AA00011"|""
"S043243"|"Relatives / Friends Studying in UK"|"Yes, Older sister is studying in the foundation year in the University OF Exeter; Cousin is studying in her final year in The Courtauld, University of London"|"20220927104632"|"AA00011"|""
"S039532"|"English Standard"|"AVERAGE"|"20200120100709"|"AA00088"|""
"S039532"|"Interests / Hobbies"|"Violin , Viola"|"20200120100709"|"AA00088"|""
"S039532"|"Character"|"Cheerful , musical and faster learner"|"20200120100709"|"AA00088"|""
"S039532"|"Preferred School Type"|"GIRLS"|"20200120100709"|"AA00088"|""
"S043246"|"Character"|"Social, Loves Reading"|"20220928143848"|"AA00011"|""
"S043246"|"Character"|"Social, Loves Reading, Outgoing"|"20220928143957"|"AA00011"|""
"S043246"|"Interests / Hobbies"|"Taekwondo, Rugby, Fencing"|"20220928143835"|"AA00011"|""
"S043246"|"Relatives / Friends Studying in UK"|"Yes"|"20220928144042"|"AA00011"|""
"S043246"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20220928144049"|"AA00011"|""
"S043260"|"Relatives / Friends Studying in UK"|"Yes"|"20221005144506"|"AA00011"|""
"S043261"|"School Preferred"|"Harrow School UK"|"20221005150442"|"AA00011"|""
"S043268"|"Relatives / Friends Studying in UK"|"Yes"|"20221007103030"|"AA00011"|""
"S043279"|"Location Preference"|"south"|"20221008101820"|"AA00088"|""
"S043290"|"Interests / Hobbies"|"羽毛球，鋼琴，薩克斯風"|"20221008144414"|"AA00011"|""
"S043309"|"Location Preference"|"LONDON, BRIGTHON"|"20221012113457"|"AA00011"|""
"S043309"|"Other Requirement"|"BOARDING"|"20221012113457"|"AA00011"|""
"S043309"|"Studying in UK School"|"SISTER"|"20221012113457"|"AA00011"|""
"S043307"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20221012123048"|"AA00011"|""
"S043308"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20221012135313"|"AA00011"|""
"S043317"|"Character"|"Our son is a performer and he likes to recite paragraphs from story books and perform them. One of the ways Alen retains information from books is by acting and performing it as a play."|"20221013173513"|"AA00011"|""
"S043318"|"Special Talents"|"Gain more exposure"|"20221014102323"|"AA00011"|""
"S043318"|"Relatives / Friends Studying in UK"|"Yes"|"20221014100923"|"AA00011"|""
"S043318"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20221014100930"|"AA00011"|""
"S043319"|"Relatives / Friends Studying in UK"|"Yes"|"20221014112939"|"AA00011"|""
"S043346"|"Relatives / Friends Studying in UK"|"Yes"|"20221020100306"|"AA00011"|""
"S043349"|"Relatives / Friends Studying in UK"|"Yes"|"20221020163947"|"AA00011"|""
"S043349"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20221020163953"|"AA00011"|""
"S043350"|"Relatives / Friends Studying in UK"|"Yes"|"20221021120025"|"AA00011"|""
"S043359"|"English Standard"|"abover average"|"20221024163414"|"AA00088"|""
"S043359"|"Special Talents"|"outgoing, academic"|"20221024163443"|"AA00088"|""
"S043360"|"School Preferred"|"Wycombe, CLC, Benenden, Downe"|"20221025104543"|"AA00088"|""
"S043370"|"English Standard"|"average"|"20221028163355"|"AA00011"|""
"S043383"|"Preferred School Type"|"co-ed"|"20221031164726"|"AA00011"|""
"S043389"|"Relatives / Friends Studying in UK"|"Yes"|"20221104140209"|"AA00011"|""
"S043389"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20221104140216"|"AA00011"|""
"S043400"|"School Applied Before"|"Hampton School,Dulwich school,Abingdon school"|"20221111100432"|"AA00011"|""
"S043400"|"Reasons to Study in UK"|"become more independent"|"20221111100534"|"AA00011"|""
"S043404"|"Interests / Hobbies"|"國畫/潛水"|"20221111161945"|"AA00011"|""
"S043415"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20221117171103"|"AA00011"|""
"S043417"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20221117182500"|"AA00011"|""
"S043418"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20221118115109"|"AA00011"|""
"S043446"|"Special Talents"|"broaden horizon, enhance social skills and foster independence."|"20221128171021"|"AA00011"|""
"S043446"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20221128170955"|"AA00011"|""
"S043448"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20221128175406"|"AA00011"|""
"S043449"|"Character"|"dancing , Clarinet"|"20221129170004"|"AA00088"|""
"S043451"|"Relatives / Friends Studying in UK"|"Yes"|"20221130110322"|"AA00011"|""
"S043473"|"Preferred School Type"|"CO-ED"|"20221213101122"|"AA00088"|""
"S043473"|"Location Preference"|"CO-ED"|"20221213101133"|"AA00088"|""
"S043473"|"Relatives / Friends Studying in UK"|"London"|"20221213101046"|"AA00088"|""
"S043474"|"Preferred School Type"|"London"|"20221213151438"|"AA00088"|""
"S043474"|"Relatives / Friends Studying in UK"|"Mayfield School"|"20221213151655"|"AA00088"|""
